Stg TypeStg      Time/Vol   TotReturnSI       LayerSI        WellSI          Wprd          Temp
  5       3        10.6850      133.2485      133.2485      133.2485      133.2485        0.0000
  5       3        10.7850      132.8791      132.8791      132.8791      132.8791        0.0000
  5       3        10.8850      132.5107      132.5107      132.5107      132.5107        0.0000
  5       3        10.9850      132.1431      132.1431      132.1431      132.1431        0.0000
  5       3        11.0850      131.7765      131.7765      131.7765      131.7765        0.0000
  5       3        11.1850      131.4108      131.4108      131.4108      131.4108        0.0000
  5       3        11.2850      131.0461      131.0461      131.0461      131.0461        0.0000
  5       3        11.3850      130.6822      130.6822      130.6822      130.6822        0.0000
  5       3        11.4850      130.3193      130.3193      130.3193      130.3193        0.0000
  5       3        11.5850      129.9574      129.9574      129.9574      129.9574        0.0000
  5       3        11.6850      129.5963      129.5963      129.5963      129.5963        0.0000
  5       3        11.7850      129.2362      129.2362      129.2362      129.2362        0.0000
  5       3        11.8850      128.8771      128.8771      128.8771      128.8771        0.0000
  5       3        11.9850      128.5188      128.5188      128.5188      128.5188        0.0000
  5       3        12.0850      128.1615      128.1615      128.1615      128.1615        0.0000
  5       3        12.1850      127.8052      127.8052      127.8052      127.8052        0.0000
  5       3        12.2850      127.4497      127.4497      127.4497      127.4497        0.0000
  5       3        12.3850      127.0952      127.0952      127.0952      127.0952        0.0000
  5       3        12.4850      126.7416      126.7416      126.7416      126.7416        0.0000
  5       3        12.5850      126.3890      126.3890      126.3890      126.3890        0.0000
  5       3        12.6850      126.0373      126.0373      126.0373      126.0373        0.0000
  5       3        12.7850      125.6865      125.6865      125.6865      125.6865        0.0000
  5       3        12.8850      125.3367      125.3367      125.3367      125.3367        0.0000
  5       3        12.9850      124.9878      124.9878      124.9878      124.9878        0.0000
  5       3        13.0850      124.6398      124.6398      124.6398      124.6398        0.0000
  5       3        13.1850      124.2928      124.2928      124.2928      124.2928        0.0000
  5       3        13.2850      123.9467      123.9467      123.9467      123.9467        0.0000
  5       3        13.3850      123.6015      123.6015      123.6015      123.6015        0.0000
