 Stg  TypeStg      Time/Vol   TotReturnSI     LayerSI01     LayerSI02     LayerSI03      WellSI01      WellSI02      WellSI03        Wprd01        Wprd02        Wprd03        Temp01        Temp02        Temp03
   4        3      130.1796       23.0056       26.3907       38.7062       21.3191       23.0056       22.3419       21.3191        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      130.2796       22.9792       26.3615       38.6676       21.2941       22.9792       22.3160       21.2941        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      130.3796       22.9529       26.3323       38.6290       21.2691       22.9529       22.2903       21.2691        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      130.4796       22.9266       26.3032       38.5905       21.2442       22.9266       22.2645       21.2442        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      130.5796       22.9004       26.2741       38.5520       21.2193       22.9004       22.2389       21.2193        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      130.6796       22.8742       26.2451       38.5136       21.1945       22.8742       22.2132       21.1945        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      130.7796       22.8480       26.2161       38.4753       21.1697       22.8480       22.1876       21.1697        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      130.8796       22.8219       26.1872       38.4370       21.1449       22.8219       22.1621       21.1449        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      130.9796       22.7959       26.1583       38.3988       21.1202       22.7959       22.1366       21.1202        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      131.0796       22.7699       26.1295       38.3606       21.0956       22.7699       22.1112       21.0956        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      131.1796       22.7439       26.1007       38.3225       21.0709       22.7439       22.0857       21.0709        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      131.2796       22.7180       26.0720       38.2845       21.0464       22.7180       22.0604       21.0464        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      131.3796       22.6922       26.0433       38.2465       21.0219       22.6922       22.0351       21.0219        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      131.4796       22.6663       26.0147       38.2086       20.9974       22.6663       22.0098       20.9974        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      131.5796       22.6406       25.9861       38.1707       20.9729       22.6406       21.9846       20.9729        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      131.6796       22.6148       25.9576       38.1329       20.9486       22.6148       21.9594       20.9486        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      131.7796       22.5892       25.9291       38.0952       20.9242       22.5892       21.9343       20.9242        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      131.8796       22.5635       25.9007       38.0575       20.8999       22.5635       21.9092       20.8999        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      131.9796       22.5379       25.8723       38.0198       20.8757       22.5379       21.8841       20.8757        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      132.0796       22.5124       25.8439       37.9823       20.8514       22.5124       21.8591       20.8514        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      132.1796       22.4869       25.8157       37.9447       20.8273       22.4869       21.8342       20.8273        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      132.2796       22.4614       25.7874       37.9073       20.8031       22.4614       21.8093       20.8031        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      132.3796       22.4360       25.7592       37.8699       20.7791       22.4360       21.7844       20.7791        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      132.4796       22.4106       25.7311       37.8325       20.7550       22.4106       21.7596       20.7550        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      132.5796       22.3853       25.7030       37.7952       20.7310       22.3853       21.7348       20.7310        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      132.6796       22.3600       25.6750       37.7580       20.7071       22.3600       21.7101       20.7071        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      132.7796       22.3348       25.6470       37.7208       20.6832       22.3348       21.6854       20.6832        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      132.8796       22.3096       25.6190       37.6837       20.6593       22.3096       21.6607       20.6593        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      132.9796       22.2845       25.5911       37.6467       20.6355       22.2845       21.6361       20.6355        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      133.0796       22.2594       25.5633       37.6097       20.6117       22.2594       21.6116       20.6117        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      133.1796       22.2343       25.5355       37.5727       20.5879       22.2343       21.5870       20.5879        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      133.2796       22.2093       25.5077       37.5358       20.5642       22.2093       21.5626       20.5642        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      133.3796       22.1844       25.4800       37.4990       20.5406       22.1844       21.5381       20.5406        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      133.4796       22.1594       25.4524       37.4622       20.5170       22.1594       21.5138       20.5170        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      133.5796       22.1346       25.4248       37.4255       20.4934       22.1346       21.4894       20.4934        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      133.6796       22.1097       25.3972       37.3888       20.4699       22.1097       21.4651       20.4699        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      133.7796       22.0849       25.3697       37.3522       20.4464       22.0849       21.4409       20.4464        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      133.8796       22.0602       25.3422       37.3157       20.4230       22.0602       21.4166       20.4230        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      133.9796       22.0355       25.3148       37.2792       20.3996       22.0355       21.3925       20.3996        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      134.0796       22.0108       25.2874       37.2427       20.3762       22.0108       21.3683       20.3762        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      134.1796       21.9862       25.2601       37.2063       20.3529       21.9862       21.3443       20.3529        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      134.2796       21.9616       25.2328       37.1700       20.3296       21.9616       21.3202       20.3296        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      134.3796       21.9371       25.2056       37.1337       20.3064       21.9371       21.2962       20.3064        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      134.4796       21.9126       25.1784       37.0975       20.2832       21.9126       21.2723       20.2832        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      134.5796       21.8882       25.1512       37.0614       20.2600       21.8882       21.2483       20.2600        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      134.6796       21.8637       25.1241       37.0252       20.2369       21.8637       21.2245       20.2369        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      134.7796       21.8394       25.0971       36.9892       20.2138       21.8394       21.2006       20.2138        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      134.8796       21.8151       25.0701       36.9532       20.1908       21.8151       21.1768       20.1908        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      134.9796       21.7908       25.0431       36.9172       20.1678       21.7908       21.1531       20.1678        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      135.0796       21.7666       25.0162       36.8814       20.1449       21.7666       21.1294       20.1449        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      135.1796       21.7424       24.9893       36.8455       20.1220       21.7424       21.1057       20.1220        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      135.2796       21.7182       24.9625       36.8097       20.0991       21.7182       21.0821       20.0991        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      135.3796       21.6941       24.9357       36.7740       20.0763       21.6941       21.0585       20.0763        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      135.4796       21.6700       24.9090       36.7383       20.0535       21.6700       21.0350       20.0535        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      135.5796       21.6460       24.8823       36.7027       20.0307       21.6460       21.0115       20.0307        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      135.6796       21.6220       24.8557       36.6672       20.0080       21.6220       20.9880       20.0080        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      135.7796       21.5981       24.8291       36.6317       19.9854       21.5981       20.9646       19.9854        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      135.8796       21.5742       24.8025       36.5962       19.9628       21.5742       20.9412       19.9628        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      135.9796       21.5503       24.7760       36.5608       19.9402       21.5503       20.9179       19.9402        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      136.0796       21.5265       24.7495       36.5254       19.9176       21.5265       20.8946       19.9176        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      136.1796       21.5027       24.7231       36.4901       19.8951       21.5027       20.8713       19.8951        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      136.2796       21.4790       24.6967       36.4549       19.8727       21.4790       20.8481       19.8727        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      136.3796       21.4553       24.6704       36.4197       19.8502       21.4553       20.8249       19.8502        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      136.4796       21.4317       24.6441       36.3846       19.8278       21.4317       20.8018       19.8278        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      136.5796       21.4081       24.6179       36.3495       19.8055       21.4081       20.7787       19.8055        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      136.6796       21.3845       24.5917       36.3145       19.7832       21.3845       20.7556       19.7832        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      136.7796       21.3610       24.5655       36.2795       19.7609       21.3610       20.7326       19.7609        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      136.8796       21.3375       24.5394       36.2446       19.7387       21.3375       20.7096       19.7387        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      136.9796       21.3140       24.5134       36.2097       19.7165       21.3140       20.6867       19.7165        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      137.0796       21.2906       24.4873       36.1749       19.6944       21.2906       20.6638       19.6944        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      137.1796       21.2672       24.4614       36.1401       19.6722       21.2672       20.6409       19.6722        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      137.2796       21.2439       24.4354       36.1054       19.6502       21.2439       20.6181       19.6502        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      137.3796       21.2206       24.4095       36.0707       19.6281       21.2206       20.5953       19.6281        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      137.4796       21.1974       24.3837       36.0361       19.6061       21.1974       20.5726       19.6061        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      137.5796       21.1742       24.3579       36.0016       19.5842       21.1742       20.5499       19.5842        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      137.6796       21.1510       24.3321       35.9671       19.5623       21.1510       20.5272       19.5623        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      137.7796       21.1279       24.3064       35.9326       19.5404       21.1279       20.5046       19.5404        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      137.8796       21.1048       24.2807       35.8982       19.5185       21.1048       20.4820       19.5185        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      137.9796       21.0817       24.2551       35.8638       19.4967       21.0817       20.4595       19.4967        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      138.0796       21.0587       24.2295       35.8295       19.4750       21.0587       20.4370       19.4750        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      138.1796       21.0358       24.2040       35.7953       19.4532       21.0358       20.4145       19.4532        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      138.2796       21.0128       24.1785       35.7611       19.4315       21.0128       20.3921       19.4315        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      138.3796       20.9899       24.1530       35.7270       19.4099       20.9899       20.3697       19.4099        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      138.4796       20.9671       24.1276       35.6929       19.3883       20.9671       20.3474       19.3883        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      138.5796       20.9443       24.1022       35.6588       19.3667       20.9443       20.3251       19.3667        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      138.6796       20.9215       24.0769       35.6248       19.3452       20.9215       20.3028       19.3452        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      138.7796       20.8988       24.0516       35.5909       19.3237       20.8988       20.2806       19.3237        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      138.8796       20.8761       24.0263       35.5570       19.3022       20.8761       20.2584       19.3022        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      138.9796       20.8534       24.0011       35.5231       19.2808       20.8534       20.2362       19.2808        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      139.0796       20.8308       23.9759       35.4894       19.2594       20.8308       20.2141       19.2594        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      139.1796       20.8082       23.9508       35.4556       19.2380       20.8082       20.1920       19.2380        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      139.2796       20.7857       23.9257       35.4219       19.2167       20.7857       20.1700       19.2167        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      139.3796       20.7631       23.9007       35.3883       19.1954       20.7631       20.1479       19.1954        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      139.4796       20.7407       23.8757       35.3547       19.1742       20.7407       20.1260       19.1742        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      139.5796       20.7183       23.8507       35.3212       19.1530       20.7183       20.1040       19.1530        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      139.6796       20.6959       23.8258       35.2877       19.1318       20.6959       20.0822       19.1318        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      139.7796       20.6735       23.8009       35.2542       19.1107       20.6735       20.0603       19.1107        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      139.8796       20.6512       23.7761       35.2208       19.0896       20.6512       20.0385       19.0896        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      139.9796       20.6289       23.7513       35.1875       19.0685       20.6289       20.0167       19.0685        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      140.0796       20.6067       23.7265       35.1542       19.0475       20.6067       19.9949       19.0475        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      140.1796       20.5845       23.7018       35.1210       19.0265       20.5845       19.9732       19.0265        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      140.2796       20.5623       23.6771       35.0878       19.0056       20.5623       19.9516       19.0056        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      140.3796       20.5402       23.6525       35.0546       18.9846       20.5402       19.9299       18.9846        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      140.4796       20.5181       23.6279       35.0215       18.9638       20.5181       19.9083       18.9638        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      140.5796       20.4961       23.6034       34.9885       18.9429       20.4961       19.8868       18.9429        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      140.6796       20.4740       23.5789       34.9555       18.9221       20.4740       19.8653       18.9221        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      140.7796       20.4521       23.5544       34.9225       18.9013       20.4521       19.8438       18.9013        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      140.8796       20.4301       23.5300       34.8896       18.8806       20.4301       19.8223       18.8806        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      140.9796       20.4082       23.5056       34.8568       18.8599       20.4082       19.8009       18.8599        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      141.0796       20.3864       23.4812       34.8240       18.8392       20.3864       19.7795       18.8392        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      141.1796       20.3645       23.4569       34.7912       18.8186       20.3645       19.7582       18.8186        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      141.2796       20.3427       23.4326       34.7585       18.7980       20.3427       19.7369       18.7980        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      141.3796       20.3210       23.4084       34.7259       18.7775       20.3210       19.7156       18.7775        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      141.4796       20.2993       23.3842       34.6933       18.7569       20.2993       19.6944       18.7569        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      141.5796       20.2776       23.3601       34.6607       18.7364       20.2776       19.6732       18.7364        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      141.6796       20.2559       23.3359       34.6282       18.7160       20.2559       19.6520       18.7160        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      141.7796       20.2343       23.3119       34.5957       18.6956       20.2343       19.6309       18.6956        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      141.8796       20.2127       23.2878       34.5633       18.6752       20.2128       19.6098       18.6752        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      141.9796       20.1912       23.2638       34.5310       18.6548       20.1912       19.5887       18.6548        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      142.0796       20.1697       23.2399       34.4986       18.6345       20.1697       19.5677       18.6345        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      142.1796       20.1482       23.2160       34.4664       18.6143       20.1482       19.5467       18.6143        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      142.2796       20.1268       23.1921       34.4341       18.5940       20.1268       19.5258       18.5940        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      142.3796       20.1054       23.1683       34.4020       18.5738       20.1054       19.5049       18.5738        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      142.4796       20.0841       23.1445       34.3698       18.5536       20.0841       19.4840       18.5536        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      142.5796       20.0627       23.1207       34.3377       18.5335       20.0627       19.4631       18.5335        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      142.6796       20.0415       23.0970       34.3057       18.5134       20.0415       19.4423       18.5134        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      142.7796       20.0202       23.0733       34.2737       18.4933       20.0202       19.4216       18.4933        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      142.8796       19.9990       23.0496       34.2418       18.4733       19.9990       19.4008       18.4733        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      142.9796       19.9778       23.0260       34.2099       18.4533       19.9778       19.3801       18.4533        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      143.0796       19.9567       23.0025       34.1780       18.4333       19.9567       19.3595       18.4333        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      143.1796       19.9356       22.9789       34.1462       18.4134       19.9356       19.3388       18.4134        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      143.2796       19.9145       22.9554       34.1145       18.3935       19.9145       19.3182       18.3935        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      143.3796       19.8934       22.9320       34.0828       18.3736       19.8934       19.2977       18.3736        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      143.4796       19.8724       22.9086       34.0511       18.3537       19.8724       19.2771       18.3537        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      143.5796       19.8515       22.8852       34.0195       18.3339       19.8515       19.2566       18.3339        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      143.6796       19.8305       22.8619       33.9879       18.3142       19.8305       19.2362       18.3142        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      143.7796       19.8096       22.8386       33.9564       18.2944       19.8096       19.2157       18.2944        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      143.8796       19.7888       22.8153       33.9249       18.2747       19.7888       19.1953       18.2747        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      143.9796       19.7679       22.7921       33.8935       18.2551       19.7679       19.1750       18.2551        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      144.0796       19.7472       22.7689       33.8621       18.2354       19.7472       19.1547       18.2354        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      144.1796       19.7264       22.7457       33.8307       18.2158       19.7264       19.1344       18.2158        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      144.2796       19.7057       22.7226       33.7995       18.1963       19.7057       19.1141       18.1963        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      144.3796       19.6850       22.6995       33.7682       18.1767       19.6850       19.0939       18.1767        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      144.4796       19.6643       22.6765       33.7370       18.1572       19.6643       19.0737       18.1572        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      144.5796       19.6437       22.6535       33.7058       18.1378       19.6437       19.0535       18.1378        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      144.6796       19.6231       22.6305       33.6747       18.1183       19.6231       19.0334       18.1183        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      144.7796       19.6025       22.6076       33.6437       18.0989       19.6025       19.0133       18.0989        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      144.8796       19.5820       22.5847       33.6126       18.0795       19.5820       18.9933       18.0795        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      144.9796       19.5615       22.5618       33.5817       18.0602       19.5615       18.9732       18.0602        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      145.0796       19.5411       22.5390       33.5507       18.0409       19.5411       18.9532       18.0409        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      145.1796       19.5207       22.5162       33.5198       18.0216       19.5207       18.9333       18.0216        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      145.2796       19.5003       22.4935       33.4890       18.0024       19.5003       18.9134       18.0024        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      145.3796       19.4799       22.4708       33.4582       17.9832       19.4799       18.8935       17.9832        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      145.4796       19.4596       22.4481       33.4274       17.9640       19.4596       18.8736       17.9640        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      145.5796       19.4393       22.4255       33.3967       17.9449       19.4393       18.8538       17.9449        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      145.6796       19.4191       22.4029       33.3661       17.9257       19.4191       18.8340       17.9257        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      145.7796       19.3988       22.3803       33.3354       17.9067       19.3988       18.8142       17.9067        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      145.8796       19.3786       22.3578       33.3049       17.8876       19.3786       18.7945       17.8876        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      145.9796       19.3585       22.3353       33.2743       17.8686       19.3585       18.7748       17.8686        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      146.0796       19.3384       22.3128       33.2438       17.8496       19.3384       18.7551       17.8496        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      146.1796       19.3183       22.2904       33.2134       17.8307       19.3183       18.7355       17.8307        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      146.2796       19.2982       22.2680       33.1830       17.8117       19.2982       18.7159       17.8117        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      146.3796       19.2782       22.2457       33.1526       17.7928       19.2782       18.6964       17.7928        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      146.4796       19.2582       22.2234       33.1223       17.7740       19.2582       18.6768       17.7740        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      146.5796       19.2383       22.2011       33.0921       17.7551       19.2383       18.6573       17.7551        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      146.6796       19.2183       22.1788       33.0618       17.7364       19.2183       18.6379       17.7364        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      146.7796       19.1985       22.1566       33.0317       17.7176       19.1984       18.6184       17.7176        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      146.8796       19.1786       22.1345       33.0015       17.6989       19.1786       18.5990       17.6989        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      146.9796       19.1588       22.1123       32.9714       17.6801       19.1588       18.5796       17.6801        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      147.0796       19.1390       22.0902       32.9414       17.6615       19.1390       18.5603       17.6615        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      147.1796       19.1192       22.0682       32.9114       17.6428       19.1192       18.5410       17.6428        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      147.2796       19.0995       22.0461       32.8814       17.6242       19.0995       18.5217       17.6242        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      147.3796       19.0798       22.0241       32.8515       17.6056       19.0798       18.5025       17.6056        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      147.4796       19.0601       22.0022       32.8216       17.5871       19.0601       18.4832       17.5871        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      147.5796       19.0405       21.9802       32.7918       17.5686       19.0405       18.4641       17.5686        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      147.6796       19.0209       21.9583       32.7620       17.5501       19.0209       18.4449       17.5501        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      147.7796       19.0013       21.9365       32.7322       17.5316       19.0013       18.4258       17.5316        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      147.8796       18.9818       21.9147       32.7025       17.5132       18.9818       18.4067       17.5132        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      147.9796       18.9623       21.8929       32.6728       17.4948       18.9623       18.3876       17.4948        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      148.0796       18.9428       21.8711       32.6432       17.4764       18.9428       18.3686       17.4764        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      148.1796       18.9234       21.8494       32.6136       17.4581       18.9234       18.3496       17.4581        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      148.2796       18.9039       21.8277       32.5841       17.4398       18.9039       18.3307       17.4398        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      148.3796       18.8846       21.8061       32.5546       17.4215       18.8846       18.3117       17.4215        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      148.4796       18.8652       21.7844       32.5251       17.4033       18.8652       18.2928       17.4033        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      148.5796       18.8459       21.7629       32.4957       17.3851       18.8459       18.2739       17.3851        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
